Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1121,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,33536,32896,0,0.0116122,2.68967,2.83289
1377,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,66816,65664,0,0.0188928,3.2937,3.47561
1633,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,133376,131200,0,0.0337715,3.67813,3.88493
1889,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,266496,262272,0,0.0634573,3.91119,4.13305
2145,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,532736,524416,0,0.12457,3.98291,4.20982
353,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1065216,1048704,0,0.242207,4.09592,4.32979
609,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1597696,1572992,0,0.360243,4.13046,4.36647
865,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,64,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,2130176,2097280,0,0.479263,4.13944,4.37605
113,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,4640,4352,0,0.00518144,0.834003,0.839921
369,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,8768,8448,0,0.00509952,1.6013,1.65663
625,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,17024,16640,0,0.00615424,2.57625,2.70383
881,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,33536,33024,0,0.00784384,3.98183,4.21018
1137,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,66560,65792,0,0.0115917,5.3477,5.6758
1393,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,132608,131328,0,0.0191181,6.4599,6.86931
1649,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,264704,262400,0,0.0340582,7.23833,7.70445
1905,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,528896,524544,0,0.0635802,7.74727,8.25012
2161,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1057280,1048832,0,0.123638,7.96414,8.4831
369,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,128,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,2114048,2097408,0,0.239565,8.21849,8.75508
625,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,128,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,3170816,3145984,0,0.350505,8.42514,8.97558
881,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,128,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,4227584,4194560,0,0.489974,8.03562,8.56079
129,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,9248,8704,0,0.00508928,1.69236,1.71026
385,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,17472,16896,0,0.00523264,3.10972,3.22896
641,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,33920,33280,0,0.00626688,5.04086,5.31046
897,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,66816,66048,0,0.007936,7.84113,8.32258
1153,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,132608,131584,0,0.0118886,10.3881,11.068
1409,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,264192,262656,0,0.0192614,12.7741,13.6364
1665,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,527360,524800,0,0.0343757,14.2875,15.2666
1921,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,256,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1053696,1049088,0,0.0642253,15.2795,16.3345
2177,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,256,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,2106368,2097664,0,0.122296,16.0406,17.1523
385,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,256,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,4211712,4194816,0,0.230134,17.0443,18.2277
641,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,256,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,6317056,6291968,0,0.345508,17.0277,18.2108
897,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,256,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,8422400,8389120,0,0.470968,16.655,17.8125
145,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,18464,17408,0,0.00526336,3.2671,3.30739
401,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,34880,33792,0,0.00523264,6.20806,6.45793
657,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,67712,66560,0,0.00621568,10.1456,10.7084
913,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,133376,132096,0,0.00802816,15.4725,16.4541
1169,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,264704,263168,0,0.0120934,20.385,21.7612
1425,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,512,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,527360,525312,0,0.019497,25.1907,26.9433
1681,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,1052672,1049600,0,0.0347955,28.1754,30.1648
1937,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,2103296,2098176,0,0.0631296,31.029,33.236
145,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,4204544,4195328,0,0.119316,32.8185,35.1613
401,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,8407040,8389632,0,0.229591,34.1027,36.5416
657,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,12609536,12583936,0,0.342641,34.2736,36.7263
913,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,512,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,16812032,16778240,0,0.454687,34.4356,36.9007
161,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,36896,34816,0,0.00531456,6.46565,6.55106
417,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,69696,67584,0,0.00540672,12.0053,12.5
673,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,135296,133120,0,0.00616448,20.4404,21.5947
929,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,266496,264192,0,0.00820224,30.2593,32.2097
1185,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,528896,526336,0,0.0122061,40.3547,43.1208
1441,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,1024,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1053696,1050624,0,0.0199168,49.2715,52.7506
1697,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,2103296,2099200,0,0.0354202,55.3032,59.2657
1953,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,4202496,4196352,0,0.0628838,62.2398,66.7318
2209,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,8400896,8390656,0,0.11988,65.265,69.9923
417,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,16797696,16779264,0,0.230472,67.8785,72.804
673,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,25194496,25167872,0,0.346348,67.7476,72.6665
929,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,1024,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,33591296,33556480,0,0.451154,69.3429,74.3792
177,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,73760,69632,0,0.0053248,12.9008,13.0769
433,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,139328,135168,0,0.0054272,23.9091,24.9057
689,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,270464,266240,0,0.00651264,38.677,40.8805
945,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,532736,528384,0,0.00825344,60.1142,64.0198
1201,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1057280,1052672,0,0.0121139,81.2841,86.8977
1457,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,2048,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,2106368,2101248,0,0.0200602,97.7912,104.747
1713,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,4204544,4198400,0,0.0358912,109.102,116.976
1969,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,8400896,8392704,0,0.0636621,122.898,131.832
2225,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,16793600,16781312,0,0.122481,127.696,137.012
433,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,33579008,33558528,0,0.232929,134.259,144.072
689,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,50364416,50335744,0,0.350689,133.752,143.534
945,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_64x2_nn_align1,passed,success,universal,1,2048,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,2,1,2,2,16,8,8,75,1024,67149824,67112960,0,0.457482,136.701,146.701
193,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,4096,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,147488,139264,0,0.00548864,25.026,25.3731
449,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,4096,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,278592,270336,0,0.00550912,47.0963,49.0706
705,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,4096,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,540800,532480,0,0.00647168,77.8251,82.2785
961,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align1,passed,success,universal,1,4096,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,1065216,1056768,0,0.00850944,116.583,124.188
