table_key	scenario	experiment	scheduler	split_hint	llm_rps	other_rps_raw	other_rps_scaled	status	returncode	elapsed_seconds	env_updates	env_removals	command	log	err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-2	MorphX	76	1	2	0.200	ok	0	244.61	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""LD_PRELOAD"": ""/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX_SPLIT_HINT"": ""76""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 2 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/MorphX.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/MorphX.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-2	stream		1	2	0.200	ok	0	231.29	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 2 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/stream.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/stream.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-2	tgs		1	2	0.200	ok	0	244.33	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""TGS_HIGH"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so.1"", ""TGS_LOW"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so.1""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-tgs --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 2 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/tgs.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/tgs.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-2	timeslice		1	2	0.200	ok	0	242.24	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 2 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/timeslice.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-2/timeslice.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	mps-30		1	4	0.400	ok	0	259.80	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 30 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/mps-30.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/mps-30.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	mps-50		1	4	0.400	ok	0	269.27	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 50 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/mps-50.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/mps-50.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	orion		1	4	0.400	ok	0	231.39	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-orion --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/orion.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/orion.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	MorphX	76	1	4	0.400	ok	0	243.89	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""LD_PRELOAD"": ""/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX_SPLIT_HINT"": ""76""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/MorphX.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/MorphX.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	stream		1	4	0.400	ok	0	231.50	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/stream.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/stream.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	tgs		1	4	0.400	ok	0	242.10	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""TGS_HIGH"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so.1"", ""TGS_LOW"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so.1""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-tgs --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/tgs.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/tgs.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-4	timeslice		1	4	0.400	ok	0	242.09	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 4 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/timeslice.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-4/timeslice.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-6	mps-30		1	6	0.600	ok	0	258.49	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 30 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 6 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-6/mps-30.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-6/mps-30.err
llm-1-ggnn	llm-ggnn	llm-1-ggnn-6	mps-50		1	6	0.600	ok	0	268.62	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 50 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-ggnn --ggnn-rps 6 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-6/mps-50.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-1-ggnn-6/mps-50.err
